,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,breed,retweet_count,favorite_count
416,822610361945911296,2017-01-21 01:02:48,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12.0,10,None,,Old_English_sheepdog,3423,16327
417,822489057087389700,2017-01-20 17:00:46,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13.0,10,Paisley,,Old_English_sheepdog,7390,20083
418,822462944365645825,2017-01-20 15:17:01,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14.0,10,Gabe,pupper,Old_English_sheepdog,17209,31800
419,822244816520155136,2017-01-20 00:50:15,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11.0,10,None,,Old_English_sheepdog,11421,38832
421,821886076407029760,2017-01-19 01:04:45,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10,Jimison,,Old_English_sheepdog,2692,12582
423,821765923262631936,2017-01-18 17:07:18,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10,Duchess,doggo,Old_English_sheepdog,1899,9317
424,821522889702862852,2017-01-18 01:01:34,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,10,Harlso,,Old_English_sheepdog,2030,8871
426,821407182352777218,2017-01-17 17:21:47,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,10,Sundance,doggo,Old_English_sheepdog,5053,13075
428,821149554670182400,2017-01-17 00:18:04,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,10,Luca,,Old_English_sheepdog,2320,9718
429,821107785811234820,2017-01-16 21:32:06,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,10,None,doggo,Old_English_sheepdog,2487,10645
430,821044531881721856,2017-01-16 17:20:45,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,10,Flash,,Old_English_sheepdog,2636,14021
432,820749716845686786,2017-01-15 21:49:15,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,10,Sunny,,Old_English_sheepdog,11525,34984
433,820690176645140481,2017-01-15 17:52:40,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",12.0,10,None,,Old_English_sheepdog,3716,13518
436,820314633777061888,2017-01-14 17:00:24,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14.0,10,None,,Old_English_sheepdog,648,3706
437,820078625395449857,2017-01-14 01:22:35,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12.0,10,None,,Old_English_sheepdog,7246,21979
439,819952236453363712,2017-01-13 17:00:21,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10,Oliver,puppo,Old_English_sheepdog,1369,5927
440,819924195358416896,2017-01-13 15:08:56,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10,None,doggo,Old_English_sheepdog,5607,14305
441,819711362133872643,2017-01-13 01:03:12,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10,Howie,,Old_English_sheepdog,3604,14916
442,819588359383371776,2017-01-12 16:54:26,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,10,Jazzy,,Old_English_sheepdog,2271,10606
443,819347104292290561,2017-01-12 00:55:47,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,10,Anna,,Old_English_sheepdog,1383,8008
445,819227688460238848,2017-01-11 17:01:16,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10,Finn,,Old_English_sheepdog,7733,25652
448,819006400881917954,2017-01-11 02:21:57,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10,Sunny,,Old_English_sheepdog,21794,49960
449,819004803107983360,2017-01-11 02:15:36,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,10,Bo,,Old_English_sheepdog,42228,95450
451,818627210458333184,2017-01-10 01:15:10,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,10,Wafer,,Old_English_sheepdog,8564,24597
452,818614493328580609,2017-01-10 00:24:38,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12.0,10,Bear,,Old_English_sheepdog,2982,10971
454,818536468981415936,2017-01-09 19:14:36,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10,Tom,,Old_English_sheepdog,2873,12127
456,818259473185828864,2017-01-09 00:53:55,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10,Florence,,Old_English_sheepdog,2621,12197
457,818145370475810820,2017-01-08 17:20:31,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,10,Autumn,,Old_English_sheepdog,3014,13671
459,817827839487737858,2017-01-07 20:18:46,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10,Buddy,,Old_English_sheepdog,31314,57622
460,817777686764523521,2017-01-07 16:59:28,https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10,Dido,doggo,Old_English_sheepdog,3084,11901
461,817536400337801217,2017-01-07 01:00:41,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10,Eugene,,Old_English_sheepdog,3505,13105
463,817423860136083457,2017-01-06 17:33:29,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10,Ken,,Old_English_sheepdog,17504,38260
464,817415592588222464,2017-01-06 17:00:38,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10,Strudel,,Old_English_sheepdog,1131,6267
466,817171292965273600,2017-01-06 00:49:53,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10,Tebow,,Old_English_sheepdog,2326,9690
467,817120970343411712,2017-01-05 21:29:55,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10,None,,Old_English_sheepdog,3011,13367
468,817056546584727552,2017-01-05 17:13:55,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10,Chloe,,Old_English_sheepdog,1927,9517
470,816816676327063552,2017-01-05 01:20:46,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10,Timber,,Old_English_sheepdog,2361,11071
471,816697700272001025,2017-01-04 17:27:59,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10,Binky,,Old_English_sheepdog,2545,10905
472,816450570814898180,2017-01-04 01:05:59,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10,Moose,,Old_English_sheepdog,9366,33961
473,816336735214911488,2017-01-03 17:33:39,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10,Dudley,,Old_English_sheepdog,2269,9564
474,816091915477250048,2017-01-03 01:20:49,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10,Comet,,Old_English_sheepdog,2500,9927
477,815990720817401858,2017-01-02 18:38:42,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,10,Jack,doggo,Old_English_sheepdog,1207,5545
478,815966073409433600,2017-01-02 17:00:46,https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10,None,pupper,Old_English_sheepdog,9907,25057
480,815736392542261248,2017-01-02 01:48:06,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,10,Akumi,,Old_English_sheepdog,2625,10937
481,815639385530101762,2017-01-01 19:22:38,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,10,Titan,,Old_English_sheepdog,1918,9161
482,815390420867969024,2017-01-01 02:53:20,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13.0,10,None,,Old_English_sheepdog,4407,11467
483,814986499976527872,2016-12-31 00:08:17,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10,Cooper,pupper,dalmatian,1505,8485
484,814638523311648768,2016-12-30 01:05:33,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12.0,10,Olivia,,dalmatian,3130,12511
486,814530161257443328,2016-12-29 17:54:58,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10,Alf,,dalmatian,2156,9629
487,814153002265309185,2016-12-28 16:56:16,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10,Oshie,,dalmatian,10080,32000
489,813910438903693312,2016-12-28 00:52:25,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10,Chubbs,doggo,dalmatian,2194,10342
490,813812741911748608,2016-12-27 18:24:12,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14.0,10,Gary,,dalmatian,16267,40402
491,813800681631023104,2016-12-27 17:36:16,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10,Sky,,dalmatian,2060,9300
492,813217897535406080,2016-12-26 03:00:30,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13.0,10,Atlas,,dalmatian,8476,20783
493,813202720496779264,2016-12-26 02:00:11,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,10,None,doggo,dalmatian,2090,10192
494,813187593374461952,2016-12-26 01:00:05,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,10,None,,dalmatian,5096,22085
495,813172488309972993,2016-12-26 00:00:03,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12.0,10,Eleanor,,dalmatian,2236,10384
496,813157409116065792,2016-12-25 23:00:08,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12.0,10,Layla,,dalmatian,2557,8588
497,813142292504645637,2016-12-25 22:00:04,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13.0,10,None,,dalmatian,2728,9361
499,813127251579564032,2016-12-25 21:00:18,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,10,None,doggo,dalmatian,3652,13242
500,813112105746448384,2016-12-25 20:00:07,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10,Toby,,dalmatian,3225,11515
501,813096984823349248,2016-12-25 19:00:02,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10,Rocky,doggo,dalmatian,4207,11694
502,813081950185472002,2016-12-25 18:00:17,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10,Baron,,dalmatian,3220,10989
503,813066809284972545,2016-12-25 17:00:08,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10,Tyr,,dalmatian,2276,8865
504,813051746834595840,2016-12-25 16:00:16,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10,Bauer,,dalmatian,8503,23337
505,812781120811126785,2016-12-24 22:04:54,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10,Swagger,,dalmatian,2191,8380
507,812709060537683968,2016-12-24 17:18:34,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10,Brandi,,dalmatian,1665,7373
508,812503143955202048,2016-12-24 03:40:19,"https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10,None,,dalmatian,1424,6787
509,812466873996607488,2016-12-24 01:16:12,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10,Mary,,dalmatian,2231,8900
510,812372279581671427,2016-12-23 19:00:19,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10,Moe,,dalmatian,4252,15224
511,811985624773361665,2016-12-22 17:23:53,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10,Ted,,dalmatian,1647,8102
512,811744202451197953,2016-12-22 01:24:33,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10,Halo,,dalmatian,1884,8429
514,811627233043480576,2016-12-21 17:39:46,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10,Augie,,dalmatian,3650,14265
515,811386762094317568,2016-12-21 01:44:13,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10,Craig,pupper,dalmatian,7444,23302
517,810896069567610880,2016-12-19 17:14:23,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10,Hunter,,dalmatian,2090,10093
518,810657578271330305,2016-12-19 01:26:42,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11.0,10,Pavlov,,dalmatian,3057,12192
519,810284430598270976,2016-12-18 00:43:57,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10,Phil,,dalmatian,13369,39640
520,810254108431155201,2016-12-17 22:43:27,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10,Gus,,dalmatian,3901,16380
521,809920764300447744,2016-12-17 00:38:52,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10.0,10,None,,dalmatian,4521,17250
523,809448704142938112,2016-12-15 17:23:04,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12.0,10,None,,dalmatian,1696,7727
524,809220051211603969,2016-12-15 02:14:29,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10,Kyro,,dalmatian,6554,22246
525,809084759137812480,2016-12-14 17:16:53,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11.0,10,Wallace,,dalmatian,4046,14685
526,808838249661788160,2016-12-14 00:57:20,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10,Ito,,dalmatian,3536,11271
527,808733504066486276,2016-12-13 18:01:07,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12.0,10,None,pupper,dalmatian,2509,8784
528,808501579447930884,2016-12-13 02:39:32,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12.0,10,Koda,,dalmatian,3007,12595
531,808106460588765185,2016-12-12 00:29:28,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,None,pupper,dalmatian,2525,9701
532,808001312164028416,2016-12-11 17:31:39,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12.0,10,Cooper,,dalmatian,4098,14015
533,807621403335917568,2016-12-10 16:22:02,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,pupper,dalmatian,4288,16236
534,807106840509214720,2016-12-09 06:17:20,https://twitter.com/dog_rates/status/807106840509214720/video/1,13.0,10,Stephan,,dalmatian,56625,107015
536,807010152071229440,2016-12-08 23:53:08,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12.0,10,Lennon,,dalmatian,4418,14514
537,806629075125202948,2016-12-07 22:38:52,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,None,,dalmatian,37911,75639
540,806542213899489280,2016-12-07 16:53:43,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11.0,10,Waffles,,dalmatian,2752,11363
542,806219024703037440,2016-12-06 19:29:28,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11.0,10,None,,dalmatian,1388,7145
544,805932879469572096,2016-12-06 00:32:26,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,10,Major,,dalmatian,2209,9178
545,805826884734976000,2016-12-05 17:31:15,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,puppo,dalmatian,2132,7335
547,805520635690676224,2016-12-04 21:14:20,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,,dalmatian,1905,6368
548,805487436403003392,2016-12-04 19:02:24,"https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12.0,10,Sansa,,dalmatian,2929,9773
549,805207613751304193,2016-12-04 00:30:29,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,,dalmatian,1972,8680
550,804738756058218496,2016-12-02 17:27:25,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12.0,10,Django,,dalmatian,4480,15326
553,804026241225523202,2016-11-30 18:16:08,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,10,Bo,,dalmatian,18876,49774
554,803773340896923648,2016-11-30 01:31:12,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12.0,10,Diogi,puppo,dalmatian,3220,11203
556,803638050916102144,2016-11-29 16:33:36,https://twitter.com/dog_rates/status/803638050916102144/video/1,13.0,10,None,,dalmatian,4828,12270
557,803380650405482500,2016-11-28 23:30:47,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,10,Sonny,,dalmatian,2169,8601
559,803276597545603072,2016-11-28 16:37:19,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10,Winston,,dalmatian,2887,11207
560,802952499103731712,2016-11-27 19:09:28,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12.0,10,Marley,,dalmatian,2336,10085
563,802572683846291456,2016-11-26 18:00:13,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10,Winnie,,dalmatian,2926,9959
564,802323869084381190,2016-11-26 01:31:31,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13.0,10,Severus,,dalmatian,6808,18124
565,802265048156610565,2016-11-25 21:37:47,https://twitter.com/dog_rates/status/802265048156610565/photo/1,11.0,10,None,doggo,dalmatian,1573,7039
567,802239329049477120,2016-11-25 19:55:35,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12.0,10,Loki,puppo,dalmatian,3040,10132
569,801958328846974976,2016-11-25 01:18:59,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12.0,10,Ronnie,,dalmatian,1992,8608
571,801538201127157760,2016-11-23 21:29:33,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,10,Wallace,,dalmatian,2391,9141
572,801285448605831168,2016-11-23 04:45:12,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,None,,dalmatian,960,6802
573,801167903437357056,2016-11-22 20:58:07,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13.0,10,Milo,,dalmatian,6961,27386
575,801115127852503040,2016-11-22 17:28:25,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12.0,10,Bones,doggo,dalmatian,2429,8992
578,800751577355128832,2016-11-21 17:23:47,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,,dalmatian,3214,11701
579,800513324630806528,2016-11-21 01:37:04,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,10,Chef,,dalmatian,3495,14685
580,800459316964663297,2016-11-20 22:02:27,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,None,pupper,dalmatian,2489,10538
582,800388270626521089,2016-11-20 17:20:08,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,floofer,dalmatian,3265,12456
584,800141422401830912,2016-11-20 00:59:15,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,10,Peaches,,dalmatian,2980,17092
585,800018252395122689,2016-11-19 16:49:49,https://twitter.com/dog_rates/status/800018252395122689/video/1,11.0,10,None,doggo,dalmatian,15351,31768
587,799757965289017345,2016-11-18 23:35:32,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,10,Sobe,doggo,dalmatian,2506,9390
588,799422933579902976,2016-11-18 01:24:14,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,,dalmatian,2213,8965
590,799297110730567681,2016-11-17 17:04:16,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,,dalmatian,3227,11065
591,799063482566066176,2016-11-17 01:35:54,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,10,Mister,,dalmatian,2863,9058
592,798933969379225600,2016-11-16 17:01:16,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,,dalmatian,5203,14712
593,798925684722855936,2016-11-16 16:28:21,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,10,Shadow,,dalmatian,1663,8246
607,798209839306514432,2016-11-14 17:03:50,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,10,Cooper,,dalmatian,2954,11548
608,797971864723324932,2016-11-14 01:18:12,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,None,pupper,dalmatian,3652,13018
609,797545162159308800,2016-11-12 21:02:38,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,10,Cassie,,dalmatian,5656,16198
610,797236660651966464,2016-11-12 00:36:46,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,,dalmatian,7726,22328
613,796865951799083009,2016-11-11 00:03:42,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,10,Tyr,,dalmatian,2198,8564
614,796759840936919040,2016-11-10 17:02:03,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10,Romeo,,dalmatian,3562,13256
616,796484825502875648,2016-11-09 22:49:15,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,10,None,doggo,dalmatian,2042,8472
617,796387464403357696,2016-11-09 16:22:22,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,10,Snicku,,dalmatian,4861,12334
619,796149749086875649,2016-11-09 00:37:46,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,10,Ruby,,dalmatian,16628,36177
621,796116448414461957,2016-11-08 22:25:27,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,,dalmatian,2813,10139
622,796080075804475393,2016-11-08 20:00:55,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10,Yogi,,dalmatian,2703,9469
623,796031486298386433,2016-11-08 16:47:50,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10,Daisy,,dalmatian,4284,12071
624,795464331001561088,2016-11-07 03:14:10,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,doggo,dalmatian,27728,55683
625,795400264262053889,2016-11-06 22:59:35,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,10,Brody,,dalmatian,3323,11270
626,795076730285391872,2016-11-06 01:33:58,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11.0,10,Bailey,,dalmatian,6288,18139
